orden_id,productos
6844,servilletas
6845,salchicha
6845,fruta citrica
6845,yogurt
6845,pastel
6845,cafe instantaneo
6845,refresco
6845,servilletas
6845,periodicos
6846,fruta tropical
6846,otras verduras
6846,yogurt
6846,vegetales congelados
6846,margarina
6846,vegetales en escabeche
6846,comida de gatos
6846,detergente
6846,maceta de plantas
6847,uvas
6847,bayas
6847,mantequilla
6847,vegetales congelados
6847,agua embotellada
6847,refresco
6847,papel higienico
6848,carne de res
6848,refresco
6848,detergente
6848,semilla de flores
6849,crema batida/crema agria
6850,aceite
6851,otras verduras
6851,crema batida/crema agria
6851,galletas
6851,pastel
6851,dulces para untar
6851,chocolate
6852,helado
6853,chorizo
6853,jamon
6853,carne de res
6853,bayas
6853,otras verduras
6853,leche entera
6853,yogurt
6853,huevos domesticos
6853,pastel
6853,refresco
6853,cerveza embotellada
6853,vino tinto
6853,semilla de flores
6854,queso duro
6855,cerveza enlatada
6856,otras verduras
6857,leche entera
6857,cuajada
6857,postre
6857,productos en rollo 
6857,te
6857,cocoa bebible
6857,cerveza embotellada
6857,cerveza enlatada
6857,cooking chocolate
6857,papel higienico
6858,salchicha
6858,galletas
6858,pastel
6858,refresco
6858,productos de temporada
6858,bolsa de compras
6859,hortalizas
6859,huevos domesticos
6860,otras verduras
6860,cerveza embotellada
6860,vino tinto
6860,prosecco
6860,chocolate especial
6861,queso rebanado
6861,queso duro
6861,cafe
6861,refresco
6861,cerveza embotellada
6861,chicles
6861,articulos de higiene
6862,leche entera
6862,postre
6863,yogurt
6863,queso suave
6864,chorizo
6864,jamon
6864,fruta citrica
6864,fruta tropical
6864,pepita de fruta
6864,hortalizas
6864,hierbas
6864,otras verduras
6864,leche entera
6864,yogurt
6864,crema batida/crema agria
6864,queso procesado
6864,huevos domesticos
6864,pan blanco
6864,cafe
6864,cerveza embotellada
6865,salchicha
6865,pavo
6865,fruta tropical
6865,uvas
6865,otras verduras
6865,leche entera
6865,cuajada
6865,yogurt
6865,pan semi-acabado
6865,especies
6865,levadura de hornear
6865,comida de gatos
6865,agua embotellada
6865,producto de panaderia de larga duracion
6865,chocolate
6866,fruta citrica
6866,pepita de fruta
6866,otras verduras
6867,chorizo
6867,carne
6867,pan blanco
6867,periodicos
6868,agua embotellada
6868,semilla de flores
6869,productos terminados
6869,postre
6869,pastel
6869,bolsa de compras
6870,limpiador de cocina
6871,postre
6871,misc. bebidas
6871,jugo de frutas/verduras
6872,otras verduras
6872,leche entera
6872,mantequilla
6872,yogurt
6872,bebidas
6872,queso rebanado
6872,cereales
6872,maceta de plantas
6873,cuajada
6873,crema batida/crema agria
6873,agua embotellada
6874,cerveza embotellada
6874,bocadillo de nuez
6875,crema batida/crema agria
6875,periodicos
6876,chorizo
6877,refresco
6878,queso especial
6878,jabon
6879,otras verduras
6879,leche entera
6879,vegetales congelados
6879,postre congelado
6879,sopas
6879,refresco
6879,servilletas
6879,semilla de flores
6880,misc. bebidas
6880,chocolate
6880,bolsa de compras
6881,agua embotellada
6882,refresco
6882,chicles
6883,otras verduras
6884,fruta citrica
6884,pan semi-acabado
6884,periodicos
6885,hortalizas
6885,otras verduras
6885,leche entera
6885,cuidado de mascotas
6885,refresco
6886,pavo
6886,frutas/verduras embazadas
6886,mantequilla de leche
6886,leche-UHT
6886,galletas
6886,bizcochos
6886,agua embotellada
6886,jugo de frutas/verduras
6887,yogurt
6887,cerveza enlatada
6888,fruta citrica
6888,otras verduras
6888,pan blanco
6888,pan moreno
6888,productos en rollo 
6888,margarina
6888,cafe
6888,jugo de frutas/verduras
6888,jarabe
6889,pepita de fruta
6889,misc. bebidas
6890,cuajada
6890,yogurt
6890,aceite
6890,agua embotellada
6890,cerveza embotellada
6890,cosmeticos masculinos
6891,pan de higado
6892,leche entera
6892,queso procesado
6892,pastel
6892,refresco
6893,carne de res
6893,otras verduras
6893,frutas/verduras embazadas
6893,comida para perros
6894,helado
6894,platos
6895,carne de res
6895,helado
6896,cerdo
6896,carne de res
6896,mantequilla
6896,crema batida/crema agria
6896,comidas congeladas
6896,pescado congelado
6896,galletas
6896,pastel
6896,pescado enlatado
6896,comida de gatos
6896,waffles
6896,chocolate
6896,bolsa de compras
6897,pepita de fruta
6897,margarina
6897,refresco
6897,producto de panaderia de larga duracion
6897,waffles
6897,chocolate especial
6897,detergente
6897,plato limpiador
6897,articulos de higiene
6897,productos de limpieza
6897,aceite de semillas
6898,pollo
6898,otras verduras
6898,bebidas
6898,especies
6898,articulos de higiene
6899,pollo
6899,fruta citrica
6899,leche entera
6899,queso procesado
6899,cafe
6899,refresco
6899,jugo de frutas/verduras
6899,cerveza enlatada
6899,vino blanco
6899,caramelo
6899,bolsa de compras
6900,liqueur
6901,bayas
6901,yogurt
6901,crema batida/crema agria
6902,salchicha
6902,leche-UHT
6902,huevos domesticos
6902,pan blanco
6902,refresco
6902,barra de pastel
6903,salchicha
6903,hortalizas
6903,mantequilla
6903,aceite
6903,vegetales en escabeche
6903,cerveza embotellada
6903,bolsa de compras
6904,otras verduras
6904,pastel
6904,fruta congelada
6904,chocolate
6904,platos
6905,cerveza embotellada
6906,salchicha
6906,carne
6906,bayas
6906,leche entera
6906,crema batida/crema agria
6906,pan blanco
6906,jugo de frutas/verduras
6906,producto de panaderia de larga duracion
6906,waffles
6906,limpiador de cocina
6907,agua embotellada
6907,refresco
6908,periodicos
6909,refresco
6910,frutas/verduras embazadas
6911,postre
6911,galletas
6911,waffles
6912,hamburguesa de carne
6912,pepita de fruta
6912,te
6912,cerveza embotellada
6912,vino blanco
6913,pan blanco
6913,refresco
6913,bolsa de compras
6914,salchicha
6914,carne
6914,fruta citrica
6914,yogurt
6914,queso duro
6914,comidas congeladas
6914,refresco
6914,jugo de frutas/verduras
6914,servilletas
6914,periodicos
6915,bolsa de compras
6916,bolsa de compras
6917,carne de res
6917,hortalizas
6917,hierbas
6917,vegetales congelados
6917,jugo de frutas/verduras
6917,chocolate especial
6918,fruta citrica
6918,pepita de fruta
6918,otras verduras
6918,galletas
6919,fruta citrica
6919,mantequilla
6919,vegetales congelados
6919,levadura de hornear
6920,productos de papas cogeladas
6920,productos de temporada
6921,cuajada
6921,bebidas
6921,pastel
6921,maceta de plantas
6922,chorizo
6922,carne de res
6922,otras verduras
6922,chocolate
6922,bolsa de compras
6923,crema batida/crema agria
6923,leche-UHT
6923,huevos domesticos
6924,leche entera
6924,refresco
6924,bar de especialidades
6924,periodicos
6925,pastel
6925,cerveza enlatada
6925,chocolate
6925,periodicos
6926,leche entera
6926,cuajada
6926,refresco
6926,cerveza embotellada
6926,papel higienico
6927,leche entera
6927,misc. bebidas
6927,bocadillos salados
6927,producto de panaderia de larga duracion
6927,bolsa de compras
6928,fruta citrica
6928,aceite
6928,levadura de hornear
6928,caramelo
6928,platos
6929,leche entera
6929,pescado enlatado
6929,cerveza embotellada
6929,limpiador de cocina
6929,limpiador
6930,aceite
6930,caramelo
6931,carne
6931,hamburguesa de carne
6931,pan moreno
6932,chocolate especial
6933,cerveza embotellada
6934,helado
6935,otras verduras
6936,carne de res
6936,crema batida/crema agria
6936,productos en rollo 
6937,vegetales embazados
6937,productos sanitarios femeninos
6937,bolsa de compras
6938,carne de res
6938,fruta citrica
6938,hortalizas
6938,otras verduras
6938,leche entera
6938,yogurt
6938,huevos domesticos
6938,pastel
6938,pan semi-acabado
6938,sal
6938,azucar
6938,dulces para untar
6938,refresco
6938,jugo de frutas/verduras
6938,vino tinto
6939,fruta citrica
6939,fruta tropical
6939,leche entera
6939,mantequilla de leche
6939,arroz
6939,aceite
6939,fruta congelada
6939,agua embotellada
6939,vino blanco
6939,popcorn
6939,articulos de higiene
6939,bolsa de compras
6940,salchicha
6940,fruta citrica
6941,agua embotellada
6941,cerveza embotellada
6942,fruta tropical
6943,otras verduras
6943,leche entera
6943,postre
6943,mantequilla de leche
6943,yogurt
6943,crema de queso 
6943,vegetales en escabeche
6944,hortalizas
6945,postre
6945,agua embotellada
6945,jugo de frutas/verduras
6946,chicles
6946,bar de especialidades
6947,cebollas
6947,leche entera
6947,cuajada
6947,refresco
6948,pepita de fruta
6948,hortalizas
6948,otras verduras
6948,leche entera
6948,margarina
6948,agua embotellada
6949,refresco
6950,frutas/verduras embazadas
6951,fruta tropical
6951,otras verduras
6951,frutas/verduras embazadas
6951,mantequilla
6951,agua embotellada
6952,cerveza enlatada
6953,salchicha
6953,pepita de fruta
6953,hortalizas
6953,leche entera
6953,mantequilla
6953,huevos domesticos
6953,pan moreno
6953,cereales
6953,levadura de hornear
6953,jugo de frutas/verduras
6953,producto de panaderia de larga duracion
6953,chocolate
6954,refresco
6954,misc. bebidas
6954,bar de especialidades
6955,leche entera
6955,pan semi-acabado
6955,azucar
6955,cafe
6955,productos de temporada
6955,articulos de higiene
6955,servilletas
6955,bolsa de compras
6956,postre congelado
6956,pastel
6956,pan semi-acabado
6956,vinagre
6956,cafe
6957,fruta citrica
6957,fruta tropical
6957,pepita de fruta
6957,bolsa de compras
6958,cafe
6958,productos de temporada
6958,bolsa de compras
6959,aceite
6959,cerveza enlatada
6960,fruta tropical
6961,refresco
6962,pollo
6962,cuajada
6963,otras verduras
6963,frutas/verduras embazadas
6963,postre
6963,vegetales congelados
6963,huevos domesticos
6963,harina
6963,sal
6963,azucar
6964,postre
6964,aceite de semillas
6964,semilla de flores
6965,salchicha
6965,otras verduras
6965,postre congelado
6965,pastel
6965,jugo de frutas/verduras
6965,producto de panaderia de larga duracion
6966,leche condensada
6966,pastel
6966,chocolate
6967,pan moreno
6967,refresco
6968,pepita de fruta
6969,agua embotellada
6969,refresco
6969,jugo de frutas/verduras
6969,bocadillos salados
6969,periodicos
6970,bolsa de compras
6971,salchicha
6971,vino espumoso
6972,leche entera
6972,vegetales congelados
6972,agua embotellada
6973,refresco
6974,leche entera
6974,yogurt
6974,vegetales congelados
6975,pastel
6975,chocolate
6975,bar de especialidades
6976,fruta citrica
6976,fruta tropical
6976,leche entera
6976,cuajada
6976,yogurt
6976,huevos domesticos
6976,agua embotellada
6976,refresco
6976,bolsa de compras
6977,helado
6978,leche entera
6978,leche-UHT
6978,productos de papas cogeladas
6978,levadura de hornear
6978,cuidado de mascotas
6978,popcorn
6978,caramelo
6979,leche entera
6979,postre
6979,yogurt
6979,pan blanco
6980,chorizo
6980,uvas
6981,fruta citrica
6981,aceite
6981,misc. bebidas
6982,yogurt
6982,agua embotellada
6982,refresco
6982,periodicos
6983,yogurt
6983,waffles
6983,articulos de higiene
6984,galletas
6984,cerveza embotellada
6984,articulos de higiene
6985,refresco
6985,jugo de frutas/verduras
6985,cerveza embotellada
6986,cebollas
6986,leche entera
6986,queso procesado
6986,pastel
6986,aceite
6987,mantequilla de leche
6987,pan blanco
6987,cuidado de mascotas
6987,periodicos
6988,chorizo
6988,postre
6988,galletas
6988,endulcorante arfificial
6988,mostaza
6988,cerveza enlatada
6988,plato limpiador
6988,cosmeticos masculinos
6989,postre congelado
6989,suavizante
6990,fruta citrica
6990,fruta tropical
6990,pepita de fruta
6990,yogurt
6990,helado
6990,refresco
6991,fruta tropical
6991,otras verduras
6991,leche entera
6991,cuajada
6991,pescado congelado
6991,huevos domesticos
6991,levadura de hornear
6991,papel higienico
6992,queso duro
6992,pastel
6992,popcorn
6992,maceta de plantas
6993,crema batida/crema agria
6994,cerdo
6994,agua embotellada
6994,vino blanco
6995,cebollas
6995,pan blanco
6995,articulos de higiene
6996,fruta tropical
6996,pepita de fruta
6996,leche entera
6996,queso duro
6996,comidas congeladas
6996,pan blanco
6996,bizcochos
6996,vino espumoso
6996,suavizante
6996,articulos de higiene
6996,periodicos
6997,otras verduras
6998,salchicha
6998,otras verduras
6998,pan moreno
6998,misc. bebidas
6998,jugo de frutas/verduras
6998,chocolate
6998,caramelo
6999,chocolate
7000,refresco
7001,yogurt
7001,comidas congeladas
7001,refresco
7002,pepita de fruta
7002,cerveza enlatada
7003,agua embotellada
7003,refresco
7003,chocolate
7003,bolsa de compras
7004,cerveza embotellada
7005,vegetales congelados
7006,detergente
7007,agua embotellada
7007,refresco
7007,barra de pastel
7007,chocolate
7007,bolsa de compras
7008,otras verduras
7009,yogurt
7009,margarina
7009,agua embotellada
7009,chicles
7010,dulces para untar
7010,waffles
7011,fruta tropical
7011,yogurt
7011,queso untado
7011,pan moreno
7012,leche entera
7012,pan moreno
7012,periodicos
7013,fruta citrica
7013,refresco
7014,fruta citrica
7014,pepita de fruta
7014,uvas
7014,otras verduras
7014,pan moreno
7014,comida de gatos
7014,agua embotellada
7014,servilletas
7015,fruta citrica
7015,otras verduras
7015,comidas congeladas
7015,arroz
7015,cerveza embotellada
7015,cerveza enlatada
7016,cerdo
7017,yogurt
7017,refresco
7017,jugo de frutas/verduras
7018,carne de res
7018,fruta tropical
7018,hortalizas
7018,leche entera
7018,galletas
7018,agua embotellada
7018,bocadillos salados
7019,bolsa de compras
7020,crema batida/crema agria
7020,servilletas
7021,otras verduras
7021,pan moreno
7022,azucar
7023,frutas/verduras embazadas
7023,leche entera
7023,refresco
7024,fruta tropical
7024,mantequilla
7024,crema batida/crema agria
7024,galletas
7025,leche entera
7025,helado
7026,cerveza enlatada
7027,fruta tropical
7027,leche entera
7027,yogurt
7027,pastel
7027,refresco
7027,misc. bebidas
7028,chicles
7028,articulos de higiene
7029,fruta tropical
7029,leche entera
7029,producto de panaderia de larga duracion
7029,chocolate
7030,vino blanco
7031,leche entera
7031,cafe
7032,cerveza enlatada
7033,fruta tropical
7033,pepita de fruta
7033,otras verduras
7033,cuajada
7033,bebidas
7033,pastel
7033,refresco
7033,waffles
7034,pollo
7034,carne de res
7034,frutas/verduras embazadas
7034,postre
7034,crema batida/crema agria
7034,queso suave
7034,comidas congeladas
7034,galletas
7034,pan blanco
7034,pasta
7034,bolsa de compras
7035,dulces para untar
7035,articulos de higiene
7035,productos de limpieza
7036,frutas/verduras embazadas
7036,jugo de frutas/verduras
7036,bocadillos salados
7037,otras verduras
7037,leche entera
7038,fruta citrica
7038,leche condensada
7038,harina
7039,crema batida/crema agria
7040,hamburguesa de carne
7040,fruta citrica
7040,hortalizas
7040,otras verduras
7040,helado
7040,huevos domesticos
7040,galletas
7040,pan blanco
7040,cerveza enlatada
7040,producto de panaderia de larga duracion
7040,papel higienico
7041,agua embotellada
7041,refresco
7042,comidas congeladas
7042,pescado congelado
7042,postre congelado
7042,pastel
7042,cerveza enlatada
7042,producto de panaderia de larga duracion
7042,waffles
7042,servilletas
7042,bolsa de compras
7043,pan blanco
7043,harina
7043,jugo de frutas/verduras
7043,articulos de higiene
7044,pastel
7044,vegetales en escabeche
7044,cerveza enlatada
7045,cerveza embotellada
7046,fruta tropical
7046,yogurt
7046,crema batida/crema agria
7046,queso rebanado
7046,cafe
7046,refresco
7046,jugo de frutas/verduras
7046,spray para cabello
7046,jabon
7047,salchicha
7047,fruta tropical
7047,leche entera
7047,queso suave
7047,pan moreno
7047,jugo de frutas/verduras
7048,refresco
7049,galletas
7050,leche-UHT
7050,agua embotellada
7051,nueces/ciruelas pasas
7051,pescado enlatado
7051,refresco
7051,bolsa de compras
7052,cerveza enlatada
7053,fruta tropical
7053,hortalizas
7053,leche entera
7053,leche condensada
7053,galletas
7053,cerveza embotellada
7053,waffles
7054,aceite
7054,vegetales en escabeche
7054,articulos de higiene
7055,galletas
7056,fruta citrica
7056,fruta tropical
7056,leche entera
7056,galletas
7056,miel
7057,bayas
7057,yogurt
7058,carne de res
7058,fruta citrica
7058,hortalizas
7058,pasta
7058,cerveza enlatada
7058,cosmeticos masculinos
7058,articulos de higiene
7059,fruta citrica
7059,galletas
7059,chicles
7059,bolsa de compras
7060,chorizo
7060,pastel
7060,refresco
7061,leche entera
7061,queso rebanado
7061,galletas
7061,bolsa de compras
7062,carne de res
7062,cebollas
7062,otras verduras
7062,galletas
7063,pepita de fruta
7063,plato limpiador
7063,servilletas
7064,huevos domesticos
7064,caramelo
7065,hortalizas
7065,mantequilla
7065,cuajada
7065,pastel
7065,chocolate
7065,toallas de cocina
7066,suavizante
7067,leche entera
7067,mantequilla
7067,azucar
7067,cafe
7068,chorizo
7068,articulos de higiene
7069,pollo
7069,hortalizas
7069,otras verduras
7069,cuajada
7069,yogurt
7069,bebidas
7069,margarina
7069,velas
7069,semilla de flores
7070,salchicha
7070,pollo
7070,otras verduras
7070,leche entera
7070,crema batida/crema agria
7070,queso duro
7070,comidas congeladas
7070,galletas
7070,cereales
7070,cafe
7070,bocadillo de nuez
7070,barra de pastel
7070,limpiador
7070,cuidador de piel
7070,productos sanitarios femeninos
7070,productos de limpieza
7071,cuajada
7071,yogurt
7071,limpiador de baño
7072,chorizo
7072,cafe
7073,pepita de fruta
7073,cuajada
7073,margarina
7073,levadura de hornear
7074,yogurt
7074,bombillas
7075,galletas
7076,pollo
7076,hortalizas
7076,cuajada
7076,bar de especialidades
7076,periodicos
7077,carne de res
7078,fruta citrica
7078,leche entera
7078,mantequilla
7078,yogurt
7078,vegetales congelados
7078,galletas
7078,levadura de hornear
7078,cafe instantaneo
7078,servilletas
7078,platos
7078,periodicos
7079,carne de res
7079,queso suave
7079,cerveza embotellada
7080,galletas
7080,agua embotellada
7081,pastel
7081,refresco
7082,cerveza enlatada
7083,leche entera
7084,pepita de fruta
7084,leche entera
7084,mantequilla
7084,crema de queso 
7084,agua embotellada
7084,periodicos
7085,fruta citrica
7085,fruta tropical
7085,leche entera
7085,pastel
7085,margarina
7085,velas
7086,otras verduras
7086,leche entera
7086,yogurt
7086,huevos domesticos
7086,productos en rollo 
7086,periodicos
7086,bolsa de compras
7087,fruta citrica
7087,hortalizas
7087,leche entera
7087,mantequilla de leche
7087,yogurt
7087,levadura de hornear
7087,agua embotellada
7088,carne de res
7088,vino blanco
7089,carne
7090,leche-UHT
7090,leche condensada
7090,azucar
7090,cafe
7090,papel higienico
7091,chorizo
7091,salchicha
7091,productos terminados
7091,organic chorizo
7091,pastel
7091,waffles
7092,salchicha
7092,queso rebanado
7092,galletas
7092,refresco
7093,cerveza embotellada
7093,licor
7093,bolsa de compras
7094,refresco
7095,fruta tropical
7095,leche entera
7095,cuajada
7095,yogurt
7095,pan moreno
7095,pastel
7095,cereales
7095,productos de temporada
7096,otras verduras
7096,leche entera
7096,galletas
7096,harina
7097,hamburguesa de carne
7097,galletas
7097,velas
7098,pescado
7098,hortalizas
7098,galletas
7098,productos en rollo 
7098,servilletas
7099,chorizo
7099,salchicha
7099,pollo
7099,fruta citrica
7099,hortalizas
7099,cebollas
7099,otras verduras
7099,mantequilla
7099,queso procesado
7099,queso untado
7099,aderezo para ensaladas
7099,vegetales congelados
7099,pescado congelado
7099,galletas
7099,harina
7099,endulcorante arfificial
7099,refresco
7099,caramelo
7099,limpiador
7100,yogurt
7100,crema de queso 
7100,queso untado
7100,galletas
7100,agua embotellada
7100,refresco
7100,jugo de frutas/verduras
7100,cerveza embotellada
7100,chocolate
7100,periodicos
7101,fruta tropical
7101,yogurt
7101,cafe
7101,papel higienico
7101,periodicos
7102,carne
7102,hortalizas
7102,pastel
7103,agua embotellada
7103,refresco
7103,bocadillos salados
7104,hamburguesa de carne
7104,leche entera
7104,yogurt
7104,sal
7104,vegetales embazados
7104,refresco
7104,papel higienico
7105,carne
7105,hortalizas
7105,queso duro
7105,pan moreno
7106,chorizo
7107,pollo
7107,fruta citrica
7107,mantequilla
7107,margarina
7107,agua embotellada
7107,refresco
7107,jugo de frutas/verduras
7107,periodicos
7108,pollo
7108,otras verduras
7108,crema batida/crema agria
7108,vegetales en escabeche
7109,bocadillos salados
7110,leche entera
7110,crema batida/crema agria
7111,galletas
7112,carne de res
7112,hamburguesa de carne
7113,fruta citrica
7113,cebollas
7113,sopas
7114,pollo
7114,hierbas
7114,cuajada
7114,aceite
7114,refresco
7114,cerveza enlatada
7114,servilletas
7115,fruta citrica
7115,otras verduras
7115,cuajada
7115,pan moreno
7115,articulos de higiene
7116,agua embotellada
7116,vino blanco
7116,bocadillos salados
7117,salchicha
7117,otras verduras
7117,leche entera
7117,leche-UHT
7117,vegetales congelados
7117,pescado congelado
7117,papel higienico
7117,productos de limpieza
7117,bolsa de compras
7118,pepita de fruta
7118,uvas
7118,leche entera
7118,galletas
7119,chorizo
7119,carne de res
7119,leche entera
7119,chocolate marshmallow
7120,jamon
7120,hamburguesa de carne
7120,leche entera
7120,queso procesado
7120,galletas
7120,pastel
7120,productos de comida instantanea
7120,jugo de frutas/verduras
7120,bocadillos salados
7120,chocolate marshmallow
7121,mantequilla
7121,queso rebanado
7121,pan moreno
7122,cerdo
7122,fruta citrica
7122,leche entera
7122,cuajada
7122,yogurt
7122,cerveza embotellada
7122,platos
7123,cerdo
7123,bebidas
7124,fruta citrica
7124,pepita de fruta
7124,otras verduras
7124,leche condensada
7124,vegetales congelados
7124,pastel
7124,waffles
7125,cerveza enlatada
7126,bayas
7126,licor
7127,leche condensada
7127,agua embotellada
7127,jugo de frutas/verduras
7127,cerveza embotellada
7127,cerveza enlatada
7128,pollo
7128,galletas
7128,margarina
7128,cafe
7128,agua embotellada
7128,vino tinto
7128,producto de panaderia de larga duracion
7128,caramelo
7128,periodicos
7129,galletas
7130,cerdo
7130,fruta citrica
7130,fruta tropical
7130,pepita de fruta
7131,leche entera
7131,galletas
7131,jabon
7131,servilletas
7131,periodicos
7132,hortalizas
7132,vegetales congelados
7133,pollo
7133,carne de res
7133,hortalizas
7133,leche entera
7133,cuajada
7133,yogurt
7133,queso duro
7133,crema de queso 
7133,huevos domesticos
7133,dulces para untar
7133,comida para perros
7133,servilletas
7134,hortalizas
7134,otras verduras
7134,leche entera
7134,yogurt
7134,queso duro
7134,vegetales congelados
7134,galletas
7135,fruta tropical
7135,otras verduras
7135,leche entera
7135,margarina
7136,hortalizas
7136,otras verduras
7136,yogurt
7136,crema de queso 
7136,galletas
7137,chicles
7138,hortalizas
7138,leche entera
7138,bebidas
7138,sal
7139,pollo
7139,uvas
7139,leche entera
7139,galletas
7139,vino blanco
7139,platos
7140,cerveza enlatada
7141,leche entera
7142,fruta citrica
7142,fruta tropical
7142,hortalizas
7142,comidas congeladas
7142,pescado congelado
7142,agua embotellada
7143,cerveza embotellada
7144,leche entera
7145,cebollas
7145,otras verduras
7145,yogurt
7145,crema batida/crema agria
7145,leche-UHT
7145,azucar
7146,salchicha
7146,fruta tropical
7146,bayas
7146,otras verduras
7146,leche entera
7146,cuajada
7146,mayonesa
7146,galletas
7146,harina
7146,margarina
7146,azucar
7146,barra de pastel
7146,chocolate
7147,otras verduras
7148,cerveza embotellada
7149,leche entera
7150,yogurt
7150,pescado enlatado
7151,salchicha
7151,pastel
7151,refresco
7151,bocadillos salados
7151,periodicos
7151,bolsa de compras
7152,chocolate especial
7153,bizcochos
7153,platos
7154,vegetales congelados
7155,chorizo
7155,galletas
7156,leche entera
7156,galletas
7156,agua embotellada
7157,chorizo
7157,fruta tropical
7157,hortalizas
7157,mantequilla de leche
7157,bebidas
7157,pan moreno
7157,jugo de frutas/verduras
7158,cerdo
7158,cerveza enlatada
7158,productos de temporada
7159,vegetales embazados
7160,pollo
7160,bayas
7160,otras verduras
7160,yogurt
7160,vegetales congelados
7161,pepita de fruta
7161,hortalizas
7161,otras verduras
7161,bebidas
7161,utencilios de cocina
7162,salchicha
7162,queso rebanado
7162,galletas
7162,azucar
7162,caramelo
7163,leche entera
7163,aceite
7163,velas
7164,cerdo
7165,pollo
7166,cafe
7166,productos sanitarios femeninos
7166,servilletas
7167,salchicha
7167,hortalizas
7167,vegetales congelados
7167,comidas congeladas
7167,galletas
7167,agua embotellada
7168,salchicha
7168,galletas
7168,cosmeticos masculinos
7169,cerveza embotellada
7170,queso cuajada
7171,chorizo
7171,galletas
7172,salchicha
7172,fruta tropical
7172,galletas
7172,pastel
7173,refresco
7173,bocadillos salados
7174,galletas
7174,pescado enlatado
7174,cerveza enlatada
7174,waffles
7174,periodicos
7175,fruta tropical
7176,mantequilla
7176,bebidas
7176,queso rebanado
7176,pastel
7176,bolsa de compras
7177,chorizo
7177,vino blanco
7177,plato limpiador
7178,productos terminados
7179,pan de higado
7179,pepita de fruta
7179,uvas
7179,otras verduras
7180,chorizo
7180,carne de res
7180,bayas
7180,queso procesado
7180,comidas congeladas
7180,productos de papas cogeladas
7180,galletas
7180,sopas listas
7180,agua embotellada
7180,refresco
7180,jugo de frutas/verduras
7180,vino tinto
7180,producto de panaderia de larga duracion
7180,bar de especialidades
7181,mantequilla de leche
7181,cafe instantaneo
7182,leche entera
7182,cuajada
7182,vino tinto
7182,periodicos
7183,leche entera
7183,mantequilla
7183,galletas
7183,pasta
7183,caramelo
7184,hortalizas
7184,otras verduras
7184,mantequilla
7184,huevos domesticos
7184,agua embotellada
7184,refresco
7184,misc. bebidas
7185,leche entera
7185,yogurt
7185,comidas congeladas
7185,waffles
7185,servilletas
7185,periodicos
7186,salchicha
7186,carne de res
7186,leche entera
7186,galletas
7186,pastel
7186,jugo de frutas/verduras
7187,waffles
7188,fruta citrica
7189,leche entera
7190,cerdo
7190,periodicos
7191,bayas
7191,otras verduras
7191,yogurt
7191,queso untado
7191,galletas
7192,agua embotellada
7192,chocolate especial
7193,chocolate
7194,jugo de frutas/verduras
7195,leche entera
7195,endulcorante arfificial
7196,chocolate marshmallow
7197,pollo
7197,leche entera
7198,articulos de higiene
7199,cerdo
7200,hortalizas
7200,leche-UHT
7200,leche condensada
7200,pan blanco
7200,bolsa de compras
7201,pollo
7201,helado
7202,hortalizas
7202,cebollas
7202,yogurt
7202,crema batida/crema agria
7202,leche-UHT
7202,sal
7202,cafe
7202,agua embotellada
7202,cerveza embotellada
7203,pepita de fruta
7203,leche entera
7203,huevos domesticos
7203,dulces para untar
7203,refresco
7204,pepita de fruta
7204,leche entera
7204,galletas
7204,ketchup
7204,especies
7204,chocolate
7205,cerveza embotellada
7206,galletas
7206,periodicos
7207,leche entera
7207,agua embotellada
7207,cerveza embotellada
7208,caramelo
7209,cuajada
7209,productos de comida instantanea
7209,bar de especialidades
7210,salchicha
7210,pavo
7210,pepita de fruta
7210,cuajada
7210,yogurt
7210,vegetales congelados
7210,pan blanco
7210,vegetales embazados
7210,dulces para untar
7210,refresco
7210,jugo de frutas/verduras
7210,articulos de higiene
7211,chorizo
7211,salchicha
7211,fruta tropical
7211,otras verduras
7211,crema batida/crema agria
7211,queso duro
7211,galletas
7211,pan semi-acabado
7211,chocolate
7211,plato limpiador
7211,bolsa de compras
7212,hierbas
7212,otras verduras
7212,articulos de higiene
7212,servilletas
7213,uvas
7213,bayas
7214,salchicha
7214,hortalizas
7214,otras verduras
7214,leche entera
7214,refresco
7214,caramelo
7215,cerveza embotellada
7215,vino tinto
7216,yogurt
7216,queso untado
7216,pastel
7216,bolsa de compras
7217,cerveza enlatada
7217,vino tinto
7218,nueces/ciruelas pasas
7218,leche entera
7218,galletas
7218,waffles
7218,chocolate
7218,periodicos
7219,uvas
7219,bayas
7219,refresco
7220,uvas
7220,otras verduras
7220,postre congelado
7221,fruta citrica
7221,pan semi-acabado
7222,leche entera
7222,cerveza enlatada
7223,galletas
7223,pan moreno
7224,galletas
7224,snack products
7225,cerveza enlatada
7226,mantequilla
7227,carne de res
7227,fruta tropical
7227,hortalizas
7227,yogurt
7227,pan moreno
7227,pescado enlatado
7227,cerveza enlatada
7227,vino tinto
7227,periodicos
7228,refresco
7229,salchicha
7229,leche entera
7229,galletas
7229,cafe
7229,periodicos
7230,salchicha
7230,galletas
7230,refresco
7231,crema de queso 
7231,cafe
7231,agua embotellada
7232,producto de panaderia de larga duracion
7232,waffles
7232,periodicos
7233,otras verduras
7233,mantequilla de leche
7233,yogurt
7234,cerveza enlatada
7234,periodicos
7235,agua embotellada
7235,refresco
7235,cerveza embotellada
7236,salchicha
7236,huevos domesticos
